Number of nodes 838 
   513 :    486    482    490      3 
   514 :    134    482    487      3 
   515 :    483    116    488      3 
   516 :    132    485    491      3 
   517 :    482    135    490      3 
   518 :    488    133    491      3 
   519 :    603    606    601      3 
   520 :    601    609    603      3 
   521 :    605    609    601      3 
   522 :    602    605    205      3 
   523 :    204    602    205      3 
   524 :    234    608     41      3 
   525 :    232    603    233      3 
   526 :    235    607     29      3 
   527 :     41    608    235      3 
   528 :    233    604    234      3 
   529 :    205    605    206      3 
   530 :    232    606    603      3 
   531 :     29    607    204      3 
   532 :    602    609    605      3 
   533 :     40    606    232      3 
   534 :    236    606     40      3 
   535 :    206    610     34      3 
   536 :     34    610    237      3 
   537 :    237    601    236      3 
   538 :    603    609    604      3 
   539 :    609    611    604      3 
   540 :    605    610    206      3 
   541 :    608    611    607      3 
   542 :    603    604    233      3 
   543 :    601    610    605      3 
   544 :    601    606    236      3 
   545 :    602    611    609      3 
   546 :    604    608    234      3 
   547 :    204    607    602      3 
   548 :    237    610    601      3 
   549 :    235    608    607      3 
   550 :    607    611    602      3 
   551 :    604    611    608      3 
   552 :    494    492    497      4 
   553 :    492    494    500      4 
   554 :    496    492    500      4 
   555 :    493    137    496      4 
   556 :    136    137    493      4 
   557 :    122     14    499      4 
   558 :    124    123    494      4 
   559 :    121     13    498      4 
   560 :     14    121    499      4 
   561 :    123    122    495      4 
   562 :    137    138    496      4 
   563 :    124    494    497      4 
   564 :     13    136    498      4 
   565 :    493    496    500      4 
   566 :     15    124    497      4 
   567 :    140     15    497      4 
   568 :    138     18    501      4 
   569 :     18    139    501      4 
   570 :    139    140    492      4 
   571 :    494    495    500      4 
   572 :    500    495    502      4 
   573 :    496    138    501      4 
   574 :    499    498    502      4 
   575 :    494    123    495      4 
   576 :    492    496    501      4 
   577 :    492    140    497      4 
   578 :    493    500    502      4 
   579 :    495    122    499      4 
   580 :    136    493    498      4 
   581 :    139    492    501      4 
   582 :    121    498    499      4 
   583 :    498    493    502      4 
   584 :    495    499    502      4 
   585 :    614    612    617      4 
   586 :    612    614    620      4 
   587 :    616    612    620      4 
   588 :    613    239    616      4 
   589 :    238    239    613      4 
   590 :    224     38    619      4 
   591 :    226    225    614      4 
   592 :    223     37    618      4 
   593 :     38    223    619      4 
   594 :    225    224    615      4 
   595 :    239    240    616      4 
   596 :    226    614    617      4 
   597 :     37    238    618      4 
   598 :    613    616    620      4 
   599 :     39    226    617      4 
   600 :    242     39    617      4 
   601 :    240     42    621      4 
   602 :     42    241    621      4 
   603 :    241    242    612      4 
   604 :    614    615    620      4 
   605 :    620    615    622      4 
   606 :    616    240    621      4 
   607 :    619    618    622      4 
   608 :    614    225    615      4 
   609 :    612    616    621      4 
   610 :    612    242    617      4 
   611 :    613    620    622      4 
   612 :    615    224    619      4 
   613 :    238    613    618      4 
   614 :    241    612    621      4 
   615 :    223    618    619      4 
   616 :    618    613    622      4 
   617 :    615    619    622      4 
   618 :    523    526    521      5 
   619 :    521    529    523      5 
   620 :    525    529    521      5 
   621 :    522    525    137      5 
   622 :    136    522    137      5 
   623 :    166    528     25      5 
   624 :    164    523    165      5 
   625 :    167    527     13      5 
   626 :     25    528    167      5 
   627 :    165    524    166      5 
   628 :    137    525    138      5 
   629 :    164    526    523      5 
   630 :     13    527    136      5 
   631 :    522    529    525      5 
   632 :     24    526    164      5 
   633 :    168    526     24      5 
   634 :    138    530     18      5 
   635 :     18    530    169      5 
   636 :    169    521    168      5 
   637 :    523    529    524      5 
   638 :    529    531    524      5 
   639 :    525    530    138      5 
   640 :    528    531    527      5 
   641 :    523    524    165      5 
   642 :    521    530    525      5 
   643 :    521    526    168      5 
   644 :    522    531    529      5 
   645 :    524    528    166      5 
   646 :    136    527    522      5 
   647 :    169    530    521      5 
   648 :    167    528    527      5 
   649 :    527    531    522      5 
   650 :    524    531    528      5 
   651 :    644    647    642      5 
   652 :    642    650    644      5 
   653 :    646    650    642      5 
   654 :    643    646    239      5 
   655 :    238    643    239      5 
   656 :    268    649     47      5 
   657 :    266    644    267      5 
   658 :    269    648     37      5 
   659 :     47    649    269      5 
   660 :    267    645    268      5 
   661 :    239    646    240      5 
   662 :    266    647    644      5 
   663 :     37    648    238      5 
   664 :    643    650    646      5 
   665 :     46    647    266      5 
   666 :    270    647     46      5 
   667 :    240    651     42      5 
   668 :     42    651    271      5 
   669 :    271    642    270      5 
   670 :    644    650    645      5 
   671 :    650    652    645      5 
   672 :    646    651    240      5 
   673 :    649    652    648      5 
   674 :    644    645    267      5 
   675 :    642    651    646      5 
   676 :    642    647    270      5 
   677 :    643    652    650      5 
   678 :    645    649    268      5 
   679 :    238    648    643      5 
   680 :    271    651    642      5 
   681 :    269    649    648      5 
   682 :    648    652    643      5 
   683 :    645    652    649      5 
   684 :    534    532    537      6 
   685 :    532    534    540      6 
   686 :    536    532    540      6 
   687 :    533    171    536      6 
   688 :    170    171    533      6 
   689 :    156     22    539      6 
   690 :    158    157    534      6 
   691 :    155     21    538      6 
   692 :     22    155    539      6 
   693 :    157    156    535      6 
   694 :    171    172    536      6 
   695 :    158    534    537      6 
   696 :     21    170    538      6 
   697 :    533    536    540      6 
   698 :     23    158    537      6 
   699 :    174     23    537      6 
   700 :    172     26    541      6 
   701 :     26    173    541      6 
   702 :    173    174    532      6 
   703 :    534    535    540      6 
   704 :    540    535    542      6 
   705 :    536    172    541      6 
   706 :    539    538    542      6 
   707 :    534    157    535      6 
   708 :    532    536    541      6 
   709 :    532    174    537      6 
   710 :    533    540    542      6 
   711 :    535    156    539      6 
   712 :    170    533    538      6 
   713 :    173    532    541      6 
   714 :    155    538    539      6 
   715 :    538    533    542      6 
   716 :    535    539    542      6 
   717 :    653    658    655      6 
   718 :    656    659    654      6 
   719 :    655    660    653      6 
   720 :    653    660    657      6 
   721 :    656    662    659      6 
   722 :    106    657    654      6 
   723 :    106    654    107      6 
   724 :    654    660    656      6 
   725 :    257    662     44      6 
   726 :    259    655    260      6 
   727 :      8    659    257      6 
   728 :    258    656    259      6 
   729 :    259    656    655      6 
   730 :    656    660    655      6 
   731 :    105    657    106      6 
   732 :    655    658    260      6 
   733 :    107    659      8      6 
   734 :    657    660    654      6 
   735 :    260    658     45      6 
   736 :     45    658    273      6 
   737 :     44    662    258      6 
   738 :      4    661    105      6 
   739 :    272    661      4      6 
   740 :    273    653    272      6 
   741 :    105    661    657      6 
   742 :    657    661    653      6 
   743 :    273    658    653      6 
   744 :    654    659    107      6 
   745 :    258    662    656      6 
   746 :    653    661    272      6 
   747 :    659    662    257      6 
   748 :      0     90     80      7 
   749 :     89     98      1      7 
   750 :     81      5     82      7 
   751 :     91      5     81      7 
   752 :      5     92     82      7 
   753 :     87      6     88      7 
   754 :     96      6     87      7 
   755 :      6     97     88      7 
   756 :     80     91     81      7 
   757 :     90     91     80      7 
   758 :     82     92     83      7 
   759 :     83     93     84      7 
   760 :     92     93     83      7 
   761 :     84     94     85      7 
   762 :     93     94     84      7 
   763 :     85     95     86      7 
   764 :     94     95     85      7 
   765 :     86     96     87      7 
   766 :     95     96     86      7 
   767 :     88     97     89      7 
   768 :     97     98     89      7 
   769 :      4     90      0      7 
   770 :     98      7      1      7 
   771 :    135    150      1      7 
   772 :    125     15    143      7 
   773 :     15    140    142      7 
   774 :     15    142    143      7 
   775 :    129    148     16      7 
   776 :     16    149    134      7 
   777 :     16    148    149      7 
   778 :    139     19    141      7 
   779 :    126    125    144      7 
   780 :    125    143    144      7 
   781 :    127    126    145      7 
   782 :    126    144    145      7 
   783 :    127    146    128      7 
   784 :    127    145    146      7 
   785 :    128    147    129      7 
   786 :    128    146    147      7 
   787 :    129    147    148      7 
   788 :    134    150    135      7 
   789 :    134    149    150      7 
   790 :    140    139    141      7 
   791 :    140    141    142      7 
   792 :    135      1      7      7 
   793 :    139     18     19      7 
   794 :     19    169    184      7 
   795 :    159     23    177      7 
   796 :     23    174    176      7 
   797 :    177     23    176      7 
   798 :     24    163    182      7 
   799 :    168     24    183      7 
   800 :    183     24    182      7 
   801 :    175    173     27      7 
   802 :    160    159    178      7 
   803 :    178    159    177      7 
   804 :    161    160    179      7 
   805 :    179    160    178      7 
   806 :    162    161    180      7 
   807 :    180    161    179      7 
   808 :    163    162    181      7 
   809 :    181    162    180      7 
   810 :    182    163    181      7 
   811 :    169    168    184      7 
   812 :    184    168    183      7 
   813 :    174    173    175      7 
   814 :    176    174    175      7 
   815 :     18    169     19      7 
   816 :    173     26     27      7 
   817 :     27    203    218      7 
   818 :    193     31    211      7 
   819 :     31    208    210      7 
   820 :    211     31    210      7 
   821 :     32    197    216      7 
   822 :    202     32    217      7 
   823 :    217     32    216      7 
   824 :    209    207     35      7 
   825 :    194    193    212      7 
   826 :    212    193    211      7 
   827 :    195    194    213      7 
   828 :    213    194    212      7 
   829 :    196    195    214      7 
   830 :    214    195    213      7 
   831 :    197    196    215      7 
   832 :    215    196    214      7 
   833 :    216    197    215      7 
   834 :    203    202    218      7 
   835 :    218    202    217      7 
   836 :    208    207    209      7 
   837 :    210    208    209      7 
   838 :     26    203     27      7 
   839 :    207     34     35      7 
   840 :     35    237    252      7 
   841 :    245    227     39      7 
   842 :    244     39    242      7 
   843 :    244    245     39      7 
   844 :    250     40    231      7 
   845 :    251    236     40      7 
   846 :    251     40    250      7 
   847 :     43    243    241      7 
   848 :    246    228    227      7 
   849 :    245    246    227      7 
   850 :    247    229    228      7 
   851 :    246    247    228      7 
   852 :    248    230    229      7 
   853 :    248    229    247      7 
   854 :    249    231    230      7 
   855 :    249    230    248      7 
   856 :    250    231    249      7 
   857 :    252    237    236      7 
   858 :    252    236    251      7 
   859 :    243    242    241      7 
   860 :    243    244    242      7 
   861 :     35     34    237      7 
   862 :     43    241     42      7 
   863 :      0    274    272      7 
   864 :    283     43    271      7 
   865 :     45    276    261      7 
   866 :    273    275     45      7 
   867 :    275    276     45      7 
   868 :    265    281     46      7 
   869 :     46    282    270      7 
   870 :    281    282     46      7 
   871 :    261    277    262      7 
   872 :    276    277    261      7 
   873 :    262    278    263      7 
   874 :    277    278    262      7 
   875 :    263    279    264      7 
   876 :    278    279    263      7 
   877 :    264    280    265      7 
   878 :    279    280    264      7 
   879 :    280    281    265      7 
   880 :    270    283    271      7 
   881 :    282    283    270      7 
   882 :    272    274    273      7 
   883 :    274    275    273      7 
   884 :      0    272      4      7 
   885 :    271     43     42      7 
   886 :     53    673     52      8 
   887 :     55    679     54      8 
   888 :    679    688    671      8 
   889 :    674    682    676      8 
   890 :    664    690    677      8 
   891 :     54    679    667      8 
   892 :    674    690    664      8 
   893 :    315    675    665      8 
   894 :    675    676    665      8 
   895 :     54    664    317      8 
   896 :    315    665     53      8 
   897 :    669    674    664      8 
   898 :    669    682    674      8 
   899 :    316    675    315      8 
   900 :    664    677    317      8 
   901 :    317    677    318      8 
   902 :    673    686    672      8 
   903 :    676    684    674      8 
   904 :    675    683    678      8 
   905 :    667    679    671      8 
   906 :    678    689    675      8 
   907 :    667    669    664      8 
   908 :    666    686    673      8 
   909 :    291    663    290      8 
   910 :    665    682    666      8 
   911 :    675    689    676      8 
   912 :    667    670    669      8 
   913 :    672    680    284      8 
   914 :    681    690    684      8 
   915 :    665    666     53      8 
   916 :    316    683    675      8 
   917 :    293    668    292      8 
   918 :    289    683     57      8 
   919 :     54    667    664      8 
   920 :     58    685    293      8 
   921 :     57    683    316      8 
   922 :    318    685     58      8 
   923 :    668    690    681      8 
   924 :    677    685    318      8 
   925 :    290    678    289      8 
   926 :    292    681    291      8 
   927 :     48    672    284      8 
   928 :    663    678    290      8 
   929 :    668    685    677      8 
   930 :    667    671    670      8 
   931 :    291    681    663      8 
   932 :    682    687    666      8 
   933 :    671    680    670      8 
   934 :    668    681    292      8 
   935 :    676    682    665      8 
   936 :    666    673     53      8 
   937 :    666    687    686      8 
   938 :    670    687    669      8 
   939 :    680    686    670      8 
   940 :    293    685    668      8 
   941 :    680    688    284      8 
   942 :    676    689    684      8 
   943 :    677    690    668      8 
   944 :    678    683    289      8 
   945 :    686    687    670      8 
   946 :    681    684    663      8 
   947 :    684    689    663      8 
   948 :    684    690    674      8 
   949 :    671    688    680      8 
   950 :    669    687    682      8 
   951 :    663    689    678      8 
   952 :    672    686    680      8 
   953 :    284    688     49      8 
   954 :     49    688    679      8 
   955 :     52    673    672      8 
   956 :     52    672     48      8 
   957 :     49    679     55      8 
   958 :    716    713    729      8 
   959 :     55     61    719      8 
   960 :     64     65    724      8 
   961 :    322    323    721      8 
   962 :    721    323    730      8 
   963 :    720    715    723      8 
   964 :    713    716    728      8 
   965 :    715    716    729      8 
   966 :    711    322    721      8 
   967 :    722    710    735      8 
   968 :    710    720    735      8 
   969 :    723    715    729      8 
   970 :    330     64    710      8 
   971 :     61    322    711      8 
   972 :    710    715    720      8 
   973 :    330    710    722      8 
   974 :    329    330    722      8 
   975 :    718    719    728      8 
   976 :    711    721    723      8 
   977 :    710    712    715      8 
   978 :    325    326    709      8 
   979 :    321    718    726      8 
   980 :    715    712    716      8 
   981 :    731    727    735      8 
   982 :    719    713    728      8 
   983 :    710     64    712      8 
   984 :    327    328    714      8 
   985 :     61    711    713      8 
   986 :     62    324    730      8 
   987 :    725    721    730      8 
   988 :    328     63    732      8 
   989 :    323     62    730      8 
   990 :     63    329    732      8 
   991 :    727    714    735      8 
   992 :    329    722    732      8 
   993 :    324    325    725      8 
   994 :    720    723    731      8 
   995 :    326    327    727      8 
   996 :    723    721    733      8 
   997 :    321     49    718      8 
   998 :    325    709    725      8 
   999 :    722    714    732      8 
  1000 :    716    712    717      8 
  1001 :    709    326    727      8 
  1002 :    713    711    729      8 
  1003 :    731    723    733      8 
  1004 :    716    717    726      8 
  1005 :    327    714    727      8 
  1006 :    721    725    733      8 
  1007 :     61    713    719      8 
  1008 :    711    723    729      8 
  1009 :    321    726    734      8 
  1010 :    716    726    728      8 
  1011 :    712     64    724      8 
  1012 :    714    328    732      8 
  1013 :    714    722    735      8 
  1014 :    324    725    730      8 
  1015 :    709    727    731      8 
  1016 :    709    731    733      8 
  1017 :    717    712    724      8 
  1018 :    725    709    733      8 
  1019 :    720    731    735      8 
  1020 :    726    717    734      8 
  1021 :    726    718    728      8 
  1022 :     60    321    734      8 
  1023 :     49     55    718      8 
  1024 :    718     55    719      8 
  1025 :    724     65    734      8 
  1026 :     65     60    734      8 
  1027 :    717    724    734      8 
  1028 :    759    756    772      8 
  1029 :     65     69    762      8 
  1030 :     72     73    767      8 
  1031 :    357    358    764      8 
  1032 :    764    358    773      8 
  1033 :    763    758    766      8 
  1034 :    756    759    771      8 
  1035 :    758    759    772      8 
  1036 :    754    357    764      8 
  1037 :    765    753    778      8 
  1038 :    753    763    778      8 
  1039 :    766    758    772      8 
  1040 :    365     72    753      8 
  1041 :     69    357    754      8 
  1042 :    753    758    763      8 
  1043 :    365    753    765      8 
  1044 :    364    365    765      8 
  1045 :    761    762    771      8 
  1046 :    754    764    766      8 
  1047 :    753    755    758      8 
  1048 :    360    361    752      8 
  1049 :    356    761    769      8 
  1050 :    758    755    759      8 
  1051 :    774    770    778      8 
  1052 :    762    756    771      8 
  1053 :    753     72    755      8 
  1054 :    362    363    757      8 
  1055 :     69    754    756      8 
  1056 :     70    359    773      8 
  1057 :    768    764    773      8 
  1058 :    363     71    775      8 
  1059 :    358     70    773      8 
  1060 :     71    364    775      8 
  1061 :    770    757    778      8 
  1062 :    364    765    775      8 
  1063 :    359    360    768      8 
  1064 :    763    766    774      8 
  1065 :    361    362    770      8 
  1066 :    766    764    776      8 
  1067 :    356     60    761      8 
  1068 :    360    752    768      8 
  1069 :    765    757    775      8 
  1070 :    759    755    760      8 
  1071 :    752    361    770      8 
  1072 :    756    754    772      8 
  1073 :    774    766    776      8 
  1074 :    759    760    769      8 
  1075 :    362    757    770      8 
  1076 :    764    768    776      8 
  1077 :     69    756    762      8 
  1078 :    754    766    772      8 
  1079 :    356    769    777      8 
  1080 :    759    769    771      8 
  1081 :    755     72    767      8 
  1082 :    757    363    775      8 
  1083 :    757    765    778      8 
  1084 :    359    768    773      8 
  1085 :    752    770    774      8 
  1086 :    752    774    776      8 
  1087 :    760    755    767      8 
  1088 :    768    752    776      8 
  1089 :    763    774    778      8 
  1090 :    769    760    777      8 
  1091 :    769    761    771      8 
  1092 :     68    356    777      8 
  1093 :     60     65    761      8 
  1094 :    761     65    762      8 
  1095 :    767     73    777      8 
  1096 :     73     68    777      8 
  1097 :    760    767    777      8 
  1098 :    802    799    815      8 
  1099 :     73     76    805      8 
  1100 :     79     52    810      8 
  1101 :    392    393    807      8 
  1102 :    807    393    816      8 
  1103 :    806    801    809      8 
  1104 :    799    802    814      8 
  1105 :    801    802    815      8 
  1106 :    797    392    807      8 
  1107 :    808    796    821      8 
  1108 :    796    806    821      8 
  1109 :    809    801    815      8 
  1110 :    400     79    796      8 
  1111 :     76    392    797      8 
  1112 :    796    801    806      8 
  1113 :    400    796    808      8 
  1114 :    399    400    808      8 
  1115 :    804    805    814      8 
  1116 :    797    807    809      8 
  1117 :    796    798    801      8 
  1118 :    395    396    795      8 
  1119 :    391    804    812      8 
  1120 :    801    798    802      8 
  1121 :    817    813    821      8 
  1122 :    805    799    814      8 
  1123 :    796     79    798      8 
  1124 :    397    398    800      8 
  1125 :     76    797    799      8 
  1126 :     77    394    816      8 
  1127 :    811    807    816      8 
  1128 :    398     78    818      8 
  1129 :    393     77    816      8 
  1130 :     78    399    818      8 
  1131 :    813    800    821      8 
  1132 :    399    808    818      8 
  1133 :    394    395    811      8 
  1134 :    806    809    817      8 
  1135 :    396    397    813      8 
  1136 :    809    807    819      8 
  1137 :    391     68    804      8 
  1138 :    395    795    811      8 
  1139 :    808    800    818      8 
  1140 :    802    798    803      8 
  1141 :    795    396    813      8 
  1142 :    799    797    815      8 
  1143 :    817    809    819      8 
  1144 :    802    803    812      8 
  1145 :    397    800    813      8 
  1146 :    807    811    819      8 
  1147 :     76    799    805      8 
  1148 :    797    809    815      8 
  1149 :    391    812    820      8 
  1150 :    802    812    814      8 
  1151 :    798     79    810      8 
  1152 :    800    398    818      8 
  1153 :    800    808    821      8 
  1154 :    394    811    816      8 
  1155 :    795    813    817      8 
  1156 :    795    817    819      8 
  1157 :    803    798    810      8 
  1158 :    811    795    819      8 
  1159 :    806    817    821      8 
  1160 :    812    803    820      8 
  1161 :    812    804    814      8 
  1162 :     48    391    820      8 
  1163 :    810     52    820      8 
  1164 :     68     73    804      8 
  1165 :    804     73    805      8 
  1166 :     52     48    820      8 
  1167 :    803    810    820      8 
  1168 :    313    314    693      9 
  1169 :    693    314    697      9 
  1170 :    288     57    316      9 
  1171 :    692    313    693      9 
  1172 :    691    287    694      9 
  1173 :    288    316    694      9 
  1174 :    316    315    694      9 
  1175 :    315     53    695      9 
  1176 :    287    288    694      9 
  1177 :     52    313    692      9 
  1178 :    314     56    697      9 
  1179 :    696    693    698      9 
  1180 :     56    285    697      9 
  1181 :    691    694    695      9 
  1182 :    691    696    698      9 
  1183 :    286    287    691      9 
  1184 :    694    315    695      9 
  1185 :    695     53    699      9 
  1186 :    286    691    698      9 
  1187 :    692    693    696      9 
  1188 :    285    286    698      9 
  1189 :    691    695    696      9 
  1190 :    693    697    698      9 
  1191 :    697    285    698      9 
  1192 :    696    695    699      9 
  1193 :    692    696    699      9 
  1194 :     53     52    699      9 
  1195 :     52    692    699      9 
  1196 :    319    702    320      9 
  1197 :    702    706    320      9 
  1198 :    294    318     58      9 
  1199 :    701    702    319      9 
  1200 :    700    703    295      9 
  1201 :    294    703    318      9 
  1202 :    318    703    317      9 
  1203 :    317    704     54      9 
  1204 :    295    703    294      9 
  1205 :     55    701    319      9 
  1206 :    320    706     59      9 
  1207 :    705    707    702      9 
  1208 :     59    706    297      9 
  1209 :    700    704    703      9 
  1210 :    700    707    705      9 
  1211 :    296    700    295      9 
  1212 :    703    704    317      9 
  1213 :    704    708     54      9 
  1214 :    296    707    700      9 
  1215 :    701    705    702      9 
  1216 :    297    707    296      9 
  1217 :    700    705    704      9 
  1218 :    702    707    706      9 
  1219 :    706    707    297      9 
  1220 :    705    708    704      9 
  1221 :    701    708    705      9 
  1222 :     54    708     55      9 
  1223 :     55    708    701      9 
  1224 :    740    737    741      9 
  1225 :    319    320    738      9 
  1226 :    738    320    742      9 
  1227 :    323    334     62      9 
  1228 :    333    334    739      9 
  1229 :    736    333    739      9 
  1230 :    334    323    739      9 
  1231 :    737    319    738      9 
  1232 :    323    322    739      9 
  1233 :     55    319    737      9 
  1234 :    322     61    740      9 
  1235 :    736    739    740      9 
  1236 :    320     59    742      9 
  1237 :    741    738    743      9 
  1238 :     59    331    742      9 
  1239 :    736    741    743      9 
  1240 :    332    333    736      9 
  1241 :    739    322    740      9 
  1242 :    736    740    741      9 
  1243 :    332    736    743      9 
  1244 :    737    738    741      9 
  1245 :    331    332    743      9 
  1246 :    738    742    743      9 
  1247 :    742    331    743      9 
  1248 :     61     55    737      9 
  1249 :     61    737    740      9 
  1250 :    337    329     63      9 
  1251 :    337    338    747      9 
  1252 :    338    744    747      9 
  1253 :    329    337    747      9 
  1254 :     64    330    748      9 
  1255 :    745    748    750      9 
  1256 :    335    336    746      9 
  1257 :    336    745    746      9 
  1258 :    330    329    747      9 
  1259 :    336     65    745      9 
  1260 :    747    744    748      9 
  1261 :    330    747    748      9 
  1262 :    340     66    751      9 
  1263 :    338    339    744      9 
  1264 :     66    335    751      9 
  1265 :    746    745    750      9 
  1266 :    744    339    749      9 
  1267 :    748    744    750      9 
  1268 :    339    340    749      9 
  1269 :    335    746    751      9 
  1270 :    744    749    750      9 
  1271 :    749    746    750      9 
  1272 :    746    749    751      9 
  1273 :    749    340    751      9 
  1274 :     65     64    745      9 
  1275 :    745     64    748      9 
  1276 :    369     70    358      9 
  1277 :    780    785    783      9 
  1278 :     69    783    357      9 
  1279 :    368    782    779      9 
  1280 :    358    782    369      9 
  1281 :    357    782    358      9 
  1282 :    369    782    368      9 
  1283 :    335    781    336      9 
  1284 :    336    781    780      9 
  1285 :    336    780     65      9 
  1286 :    782    783    779      9 
  1287 :    357    783    782      9 
  1288 :    366    786     66      9 
  1289 :    368    779    367      9 
  1290 :     66    786    335      9 
  1291 :    783    785    779      9 
  1292 :    781    785    780      9 
  1293 :    779    784    367      9 
  1294 :    367    784    366      9 
  1295 :    335    786    781      9 
  1296 :    779    785    784      9 
  1297 :    784    785    781      9 
  1298 :    781    786    784      9 
  1299 :    784    786    366      9 
  1300 :     65    780     69      9 
  1301 :    780    783     69      9 
  1302 :    372    364     71      9 
  1303 :    788    791    793      9 
  1304 :     72    365    791      9 
  1305 :    373    787    790      9 
  1306 :    364    372    790      9 
  1307 :    365    364    790      9 
  1308 :    372    373    790      9 
  1309 :    370    371    789      9 
  1310 :    371    788    789      9 
  1311 :    371     73    788      9 
  1312 :    790    787    791      9 
  1313 :    365    790    791      9 
  1314 :    375     74    794      9 
  1315 :    373    374    787      9 
  1316 :     74    370    794      9 
  1317 :    791    787    793      9 
  1318 :    789    788    793      9 
  1319 :    787    374    792      9 
  1320 :    374    375    792      9 
  1321 :    370    789    794      9 
  1322 :    787    792    793      9 
  1323 :    792    789    793      9 
  1324 :    789    792    794      9 
  1325 :    792    375    794      9 
  1326 :     73     72    788      9 
  1327 :    788     72    791      9 
  1328 :    393    404     77      9 
  1329 :    404    825    403      9 
  1330 :    403    825    822      9 
  1331 :    393    825    404      9 
  1332 :     76    826    392      9 
  1333 :    823    828    826      9 
  1334 :    370    824    371      9 
  1335 :    371    824    823      9 
  1336 :    392    825    393      9 
  1337 :    371    823     73      9 
  1338 :    825    826    822      9 
  1339 :    392    826    825      9 
  1340 :    401    829     74      9 
  1341 :    403    822    402      9 
  1342 :     74    829    370      9 
  1343 :    824    828    823      9 
  1344 :    822    827    402      9 
  1345 :    826    828    822      9 
  1346 :    402    827    401      9 
  1347 :    370    829    824      9 
  1348 :    822    828    827      9 
  1349 :    827    828    824      9 
  1350 :    824    829    827      9 
  1351 :    827    829    401      9 
  1352 :     73    823     76      9 
  1353 :    823    826     76      9 
  1354 :    834    835    831      9 
  1355 :    313    832    314      9 
  1356 :    832    836    314      9 
  1357 :    405    399     78      9 
  1358 :    406    833    405      9 
  1359 :    830    833    406      9 
  1360 :    405    833    399      9 
  1361 :    831    832    313      9 
  1362 :    399    833    400      9 
  1363 :     52    831    313      9 
  1364 :    400    834     79      9 
  1365 :    830    834    833      9 
  1366 :    314    836     56      9 
  1367 :    835    837    832      9 
  1368 :     56    836    408      9 
  1369 :    830    837    835      9 
  1370 :    407    830    406      9 
  1371 :    833    834    400      9 
  1372 :    830    835    834      9 
  1373 :    407    837    830      9 
  1374 :    831    835    832      9 
  1375 :    408    837    407      9 
  1376 :    832    837    836      9 
  1377 :    836    837    408      9 
  1378 :     79    831     52      9 
  1379 :     79    834    831      9 
  1380 :     56    298    285     10 
  1381 :    288    302     57     10 
  1382 :     57    303    289     10 
  1383 :    302    303     57     10 
  1384 :    293    307     58     10 
  1385 :     58    308    294     10 
  1386 :    307    308     58     10 
  1387 :    297    312     59     10 
  1388 :    285    299    286     10 
  1389 :    298    299    285     10 
  1390 :    286    300    287     10 
  1391 :    299    300    286     10 
  1392 :    287    301    288     10 
  1393 :    300    301    287     10 
  1394 :    301    302    288     10 
  1395 :    289    304    290     10 
  1396 :    303    304    289     10 
  1397 :    304    305    290     10 
  1398 :    292    306    293     10 
  1399 :    305    306    292     10 
  1400 :    306    307    293     10 
  1401 :    294    309    295     10 
  1402 :    308    309    294     10 
  1403 :    295    310    296     10 
  1404 :    309    310    295     10 
  1405 :    296    311    297     10 
  1406 :    310    311    296     10 
  1407 :    311    312    297     10 
  1408 :     50    298     56     10 
  1409 :    312     51     59     10 
  1410 :    290    305    291     10 
  1411 :    291    305    292     10 
  1412 :     59    341    331     10 
  1413 :    324     62    346     10 
  1414 :     62    334    345     10 
  1415 :    346     62    345     10 
  1416 :     63    328    350     10 
  1417 :    337     63    351     10 
  1418 :    351     63    350     10 
  1419 :     66    340    355     10 
  1420 :    325    324    347     10 
  1421 :    347    324    346     10 
  1422 :    348    325    347     10 
  1423 :    328    327    349     10 
  1424 :    327    348    349     10 
  1425 :    350    328    349     10 
  1426 :    331    342    332     10 
  1427 :    331    341    342     10 
  1428 :    332    343    333     10 
  1429 :    332    342    343     10 
  1430 :    334    333    344     10 
  1431 :    333    343    344     10 
  1432 :    345    334    344     10 
  1433 :    338    337    352     10 
  1434 :    352    337    351     10 
  1435 :    339    338    353     10 
  1436 :    353    338    352     10 
  1437 :    340    339    354     10 
  1438 :    354    339    353     10 
  1439 :    355    340    354     10 
  1440 :     59     51    341     10 
  1441 :     66    355     67     10 
  1442 :    326    325    348     10 
  1443 :    327    326    348     10 
  1444 :    366     66    376     10 
  1445 :    359     70    381     10 
  1446 :     70    369    380     10 
  1447 :    381     70    380     10 
  1448 :     71    363    385     10 
  1449 :    372     71    386     10 
  1450 :    386     71    385     10 
  1451 :     74    375    390     10 
  1452 :    360    359    382     10 
  1453 :    382    359    381     10 
  1454 :    383    360    382     10 
  1455 :    363    362    384     10 
  1456 :    384    362    383     10 
  1457 :    385    363    384     10 
  1458 :    367    366    377     10 
  1459 :    377    366    376     10 
  1460 :    368    367    378     10 
  1461 :    378    367    377     10 
  1462 :    369    368    379     10 
  1463 :    379    368    378     10 
  1464 :    380    369    379     10 
  1465 :    373    372    387     10 
  1466 :    387    372    386     10 
  1467 :    374    373    388     10 
  1468 :    388    373    387     10 
  1469 :    375    374    389     10 
  1470 :    389    374    388     10 
  1471 :    390    375    389     10 
  1472 :    376     66     67     10 
  1473 :     75     74    390     10 
  1474 :    383    361    360     10 
  1475 :    362    361    383     10 
  1476 :    408    423     56     10 
  1477 :    409    401     74     10 
